document_id,title,business_class,sensitivity,allowed_roles,owner,version,source_uri,dataset,license,sha256
swg1IJ02081,IBM IJ02081: JOB RERUN FROM IMPACT VIEW FAILS WITH AWSUI6401E - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02081.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a17bb41bf1767d6faa59feaae03cbcb4f7c61a26ed85bc5432874c50216d7a02
swg1IJ02212,"IBM IJ02212: EVENTANALYTICS: REMOVING ""\N"" BEING DISPLAYED. - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02212.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,68a085a1b87ed02e0ae6b827e262acc6cdb91f11bc1a9bbe89d8c0967846cc6c
swg1IJ02218,"IBM IJ02218: NO NEW ALERTS WITH ""USEFIRSTPOLLFORINITIALSTATE"" SET TO ""0"" AND POLICY RESTART - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02218.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9dde79d98fc1a3ac94c4ee6a5202a186cae7694d5372da89016fa2e9268fd609
swg1IJ02418,IBM IJ02418: TSAMP WON'T START AFTER ROLLING NEW TL/SP (7100-05-01-1731) WITHRSCT 3.2.3.0 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02418.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2ed91be25f4e0e617eaf0bc2d2bb234ca7d57694d4d71ddcf092f31af2e82577
swg1IJ02439,IBM IJ02439: BMXAA4214E- AN UNKNOWN ERROR HAS OCCURRED. PLEASE CONTACT YOUR SYSTEM ADMINISTRATOR FOR ASSISTANCE. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02439.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,83f7fb2fecb069677f572827aff79697ec4bd72e77a652320eed0430a551205d
swg1IJ02475,IBM IJ02475: UPDATE TO THE RBA ADD ON WITH CORRECTION TO THE RBA DERBY DATASOURCE - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02475.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a1bcd093a6651848ffcd46f7e353ffb00d536f9a0754e73060b5f8e8e13aae1f
swg1IJ02490,IBM IJ02490: SCRIPTING FEATURE DOES NOT ALLOW .REF LOCATION TO BE CHANGED. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02490.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,651ed82b5768f09295f4f27070f288105dedc6c6d4e847c03404a6a9d4bfd03c
swg1IJ02491,IBM IJ02491: JAPANESE LANGUAGE CANNOT BE DISPLAYED PROPERLY AFTER SAVING A CHANGED TOPOLOGY TYPE FROM DROP DOWN LIST. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02491.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,dd1f288c1c9ff062745bf563a812597624a0994e3fa108f07c291f9b6f130018
swg1IJ02492,IBM IJ02492: APM WAS DC VERSION DETAILS MISSING - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02492.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,17e56fa987dfa1dd73c6672a289746a396a13b364dbc63e09c7eb9475b469413
swg1IJ02522,IBM IJ02522: DOC UPDATE TO INCLUDE WHAT IS REPLICATED IN A CLUSTER - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02522.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0f7e7bb6ac76a3760156001571c14e062faafe3d3f2ce1961264d99da186f786
swg1IJ02597,IBM IJ02597: IT TAKES TOO LONG TO CONFIGURE A IIB AGENT INSTANCE. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02597.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cfffbe2fdbed680e835e373fd6319876262e92b2781ba009ccbc58517ce24c23
swg1IJ02637,IBM IJ02637: COUNT RULE NOISSUES IS NOT WORKING PROPERLY - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ02637.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,28316b1420f8bd0649b3af5e688ba5df2e55dfacbaea365e46671c0d0f1154cf
swg1IJ03081,IBM IJ03081: MAXIMO DOESN'T BRING UP THE GLCREDITACCOUNT WHEN PERFORMING MOVE/MODIFY ASSET ACTION FOR ROTATING ASSET - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03081.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1e8033285b40782886fe725d1e028cb55743f39356debf294f6d3cd392e748c8
swg1IJ03371,IBM IJ03371: ERROR OCCURS WHEN DUPLICATING CU ESTIMATE - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03371.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,81227c9c8036d4f209c51b64ddd34d8eaf4042dd14f76e48d88808f9d10263a1
swg1IJ03378,IBM IJ03378: Runbook does not open with right click when there are two or more parameters set in the Runbook. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03378.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,77a63dc55ee7c1cb35216e79df50d5d0d42a43a1dcd6747abac7ade258b590a1
swg1IJ03394,IBM IJ03394: NETCOOL/IMPACT 7.1.0 UPDATE METHOD OF GETTING RBA CONNECTION PARAMETERS - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03394.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d9541ce3fc6aa7f7585f32b02a707e1833df4d5bbd008955a3f275ded45348f1
swg1IJ03478,IBM IJ03478: DASH MENU ITEM TRANSFORMS INTO A FLOATING WINDOW - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03478.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f2714ffdb55f5169827eeec9c6870234f00f90a4f718ef45499acfccce9cc47b
swg1IJ03660,IBM IJ03660: LMT/BFI INCORRECTLY ASSIGNS PVU FOR NEW PROCESSORS ON SINGLE-CORE INCOMPLETE NODES - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03660.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0c16a116106dad49fd59fd91dfe3525c94d9af10702f2b9c12a0fd3563b4f795
swg1IJ03852,IBM IJ03852: ICH408I MESSAGE WHEN GROUPACCESS IS SPECIFIED WITH -XSHARECLASSES - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03852.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,af7c84dbe68e61a3c4a8be6bc6bdcafd8a9fa781b0c17078afe15c24ba9a5064
swg1IJ03900,"IBM IJ03900: IN SERVICE PORTAL, SR IS CREATED EVEN THOUGH WE NEVER CLICKED ON THE SUBMIT BUTTON. - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ03900.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4e921326c9ef0286d2beb7930998c2ce7c16dd489834012309060b41a927d3b1
swg1IJ04069,IBM IJ04069: UNIX OS AGENT HANGS OR TERMINATES ON AIX 7100-05-01-1731 AND 7200-02-01 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04069.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e0b966a3dcc90faee2e68b60994f4bf62e11a5ec8023beacfd5110ecaf8fefd1
swg1IJ04148,IBM IJ04148: PATCHED ORACLE DATABASE EXTENDED AGENT DOESN'T SUPPORT GRAPHICAL REMOTE CONFIGURATION - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04148.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6880d07096225253ebf69f3d32920c72828d67a64bb59c775f67e5047e004b51
swg1IJ04275,IBM IJ04275: MISCELLANEOUS ROLL UP FOR CICS EXPLORER - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04275.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2a253b8f42ecd40a1bc79d73948a55796101c055eeb146283e701dce3b27e952
swg1IJ04414,"IBM IJ04414: FIXLETS, TASKS AND BASELINES WITH 'RELEVANCE GROUP' EXPORTED VIA REST API CANNOT BE RE-IMPORTED - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04414.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cfd03ad5c300c461764cb83647ad605ec76c93f0d4a9cf097eb513c380130bca
swg1IJ04465,IBM IJ04465: JOURNAL ENTRIES ARE GETTING OVERLAPPED IN THE WEBGUI EVENT VIEWER - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04465.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cfe336ead78ef75bbd7c52edb62c3a6e8fe274bb4b74b5e918f97cd8f5b9bb59
swg1IJ04721,IBM IJ04721: CONFIGURING REGISTRY DIRECT API TO USE FEDERATED REPOSITORIES. - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04721.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,caec5db479ed8108248432d954033139f49eadd28fca98b8e380976bcd07dbe8
swg1IJ04876,IBM IJ04876: OIL&GAS INCIDENT(OIL) CANNOT CREATE AN INVESTIGATION(OIL) IF THEINCIDENT HAS AN INACTIVE PERSON RECORD - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ04876.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2faa58ab37c1968e3380c6ef967bccb9c3f7eafe78fc3a3c251924de1f305892
swg1IJ05059,IBM IJ05059: WAS AGENT NEED TO REMOVE THE LEGACY FEATURE OF THE CONFIGURED LIBERTY SERVER - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05059.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8031ec02cbb6da09abb64dedba7255e4c0057b45fc95d5f228ac26fe58d6da06
swg1IJ05165,IBM IJ05165: CAN NOT GET SCAN DATA ON Z/VM 6.2 SYSTEM - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05165.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,352db03d2833bb4e287a4b7d046a0c49eef1f226e300a9776802cdec561e9d79
swg1IJ05495,IBM IJ05495: THE VALUES OF MANY ATTRIBUTES FOR WIM AGENT ON APM DASHBOARD AREIF0002.CT AFTER APPLYING 8.1.4.0-IBM-APM-CORE-FRAMEWORK-APM- - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05495.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,77718e5bae477a12cdccc6b8a8395a8faf3a1aeae168f7c6d5ad6610b4bc9349
swg1IJ05602,IBM IJ05602: VALUES OF MANY ATTRIBUTES FOR WIM AGENT ON APM DASHBOARD ARE IF002.CT AFTER APPLYING 8.1.4.0-IBM-APM-CORE-FRAMEWORK-APM-IF002 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05602.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4d22cc1843c7be4c47f757de0b624be1f5f4d6adcd1d159ac29e675666813dee
swg1IJ05676,IBM IJ05676: BMXAA4214E - AN UNKNOWN ERROR HAS OCCURRED. PLEASE CONTACT YOUR SYSTEM ADMINISTRATOR FOR ASSISTANCE. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05676.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,755f4e2925bd4aad562eb659d87146f17b02f4dacfde95de5ea52b5586c122d4
swg1IJ05782,"IBM IJ05782: HELP IN JAPANESE LANGUAGE FOR ""TIVOLI WORKLOAD SCHEDULE"" IS NOT AVAILABLE. - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05782.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6fa48ca9d287a001c65d6aadd0e38209d2795d3ed530da0a48c53c6fc1a97e15
swg1IJ05798,IBM IJ05798: CHANGING NAMES OF CUSTOM COMPUTER PROPERTIES MAY LEAD TO FAILING IMPORT - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ05798.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a9dcbea7a4a3aa0c6b87eee9d4b95b96d7a55783b18516c49fab1040e30f1a59
swg1IJ06034,"IBM IJ06034: IN WORK ORDER TRACKING APPLICATION, ""BMXAA4146E - NOT A VALID GL ACCOUNT."" WHEN TRYING TO APPROVE A WORK ORDER. - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ06034.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,db1e06a5a4c7be9182e62b2cc22cdcf0215639570915ae97dfb59af7247263a4
swg1IJ06430,IBM IJ06430: LONG START-UP TIME WITH JAPANESE OR NON-ENGLISH LOCALE. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ06430.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d5a5fe7d934ffacdaed039e84a2b4ddd9157c9ac12b5154928e136b28b1eadeb
swg1IJ06443,IBM IJ06443: LONG START-UP TIME WITH JAPANESE OR NON-ENGLISH LOCALE. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ06443.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2d09de4f8256fba0080b541b162aab10686d4fa0fa598766e7f376a030dd6b3e
swg1IJ06495,IBM IJ06495: RULES FILES ENHANCEMENT BY ENRICHING @NODE FIELD WITH ALIASVALUETOKEN TO AVOID UNNECESSARY DEDUPLICATION - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ06495.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,02ec085c07acb2fb588fcbd73eb54175dfc1c0935c08fd4f5d88191d440f1efe
swg1IJ06621,IBM IJ06621: SCOPE BASED EVENT GROUPING - SUPPORT SUPER GROUPING AND BULK JOURNAL INSERTS - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ06621.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e3ff94b18c801c67aea389a6eb35bddf194793843321deb91178b138cc80877c
swg1IJ06924,IBM IJ06924: APM DATA POWER AGENT THRESHOLD IS NOT DISTRIBUTED TO THE AGENT - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ06924.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cab1bccedd8219051a7a76de6f5a26cf2b88e072d8655fd7c14038bc48c78acb
swg1IJ07855,"IBM IJ07855: FOR IBMJCEPLUS AND IBMJCEPLUSFIPS PROVIDERS, THE DEPENDENT LIBRARY 'IBM CRYPTO FOR C MODULE' HAS BEEN UPGRADED. - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ07855.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,33ff9585bc51a4887ad56f65e273f0a01402324c1eaf31edc347a0d50d87cd60
swg1IJ08192,IBM IJ08192: CHANGE IN THE DEFAULT COLUMN VALUE IN CASE OF FRESHLY REGISTERED MACHINES - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IJ08192.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,60a975584b5cf736f86e1ec8bb197c3928733b479a72ecb15eab736cc52b693f
swg1IO03413,IBM IO03413: Password expiration may not account for prior leap years - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO03413.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d1f0304b72264dbc67b4b02cb64a48d1f8c717a71eed4bf41ad22cd127af540f
swg1IO04148,IBM IO04148: SCAN ENGINE UNABLE TO DETECT FILES INSERTED IN MS-WORD. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO04148.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6e7bc8c6fbb2b0e3407adfd9b9dbef54da8e34b5d5ec64f2fc7522c58d2d8361
swg1IO05560,IBM IO05560: USING 2.1.3 XSCR --DELTA COMMAND MIGRATE FROM 2.1.2 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO05560.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,48b0e364b41f9219b711ddf8b2db867f1adda60e43555a9f9ec77d913f45e690
swg1IO05637,IBM IO05637: AUTOLOGIN AS 'ROOT' KDE DESKTOP CLIENT IMAGE - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO05637.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4ea87b28cb5b230c13e79dea32e9c6ead45b2a853d2c843cc1564b8496708f87
swg1IO06287,IBM IO06287: DOCUMENT MANAGER OULTOOK INTEGRATION BUTTONS DUPLICATION. - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO06287.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f6fb21b891face2b01038823993632cf61e1f6cde9fcbe6d2ace4fdb46bad54c
swg1IO06827,IBM IO06827: Various problems with DM integration and Microsoft Word when the DOC does not use Normal.DOT - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO06827.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9a7b0688a2ea9295f1414f0d1865f50732f70de527845b03a5abc9dfccaf1d82
swg1IO06996,IBM IO06996: SEARCH SAVED WITH THE PROMPT FOR VALUE OPTION DOES NOT HONOR THE CASE INSENSITIVE OPTION. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO06996.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1e8ff54f87aab10620d1889fd200e16c6c504fc437a30ff6ee1061b1d187748d
swg1IO07574,IBM IO07574: LDAP AUTHENTICATION USER EXIT DOESN'T USE THE PORT SPECIFIED IN CMBCMENV.PROPERTIES TO ACCESS LDAP SERVER. - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO07574.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,792ed577e831fc65534189d02fa5a9facfce380f070e8ae410465620e12ace49
swg1IO08114,IBM IO08114: OPTICAL DISK UTILITY IN STANDARD IPL DOES NOT UNLOCK            THE P: DEVICE. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO08114.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0105a37769f49114da35e3c2ff6721d6a3a08ee91c692423e2b0543465af70af
swg1IO08673,IBM IO08673: FORMATTING SOMETIMES DISPLAYS MESSAGES DIFFERENTLY. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO08673.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,afe7b9c2188b5fb99c2a910c716548199a31db71965260dc2dd0bf33db4a167f
swg1IO09314,IBM IO09314: TDI DOCUMENTATION FOR WASSERVICE COMMAND IS INCORRECT. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO09314.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f96b09cf5205a187e32a87f2f989eda0f0dbfbf5389945015020a23365453149
swg1IO09550,IBM IO09550: ABNORMAL AL TERMINATION ON NULL POINTER EXCEPTION - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO09550.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f8245deda9821e0af64d65f7a9dd39c41081b53b74bf31eee895c16dec4d6283
swg1IO10334,IBM IO10334: Microsoft Office documents cannot be converted by using the     MS-Tech INSO Engine - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO10334.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0dbb21bf0fbed66ce61f3d6a9c426d5b8118bfd12673d98011cade8c8519e7ff
swg1IO10352,IBM IO10352: WHEN PERFORMING A SEARCH THE CASE INSENSITIVITY SETTING DOES NOT WORK WHEN USING THE CONTENT SEARCH TAB. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO10352.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c08b6fe44dbd06d715e9f748b7f8378ea3a79097e6777cfa53b919cfc356ed61
swg1IO10742,IBM IO10742: ITDI GENERAL PROTECTION FAULT CAUSED BY JVM LIBRARY - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO10742.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c927d9c91abb42d295ee89b66813397b1e067f4a7b27851c9a8201ba94870a00
swg1IO10900,IBM IO10900: NO DOCUMENETS MENTION ABOUT THE NEED FOR DB2 TRANSACTION LOG    SPACE DURING CM 841 UPGRADE - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO10900.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4b1db8563c128c97449dff1c79f5cb0bfd54e784a50cef645df2b7e430f00cb3
swg1IO11601,IBM IO11601: CUSTOMER'S ENCRYPT/DECRIPT SCIRPT DOES NOT SEEM TO BE WORKING CORRECTLY IN TDI. - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO11601.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8d20bbe93c2dbaba49bbb7c7da1a81a9447d65ec61c635cb3e6e6c0799e0d0f7
swg1IO11664,"IBM IO11664: THE WEBI JAVA APPLET VIEWER HANGS WHEN VIEWING A MULTI-PART     DOCUMENT, WHEN THE 2ND (OR GREATER) PART HAS MIMETYPE TEXT/PLAIN - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO11664.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ca1032f7dbf1df02282ca9316ddf88a1b3216ce361670ed2e6c03cc3622b2c00
swg1IO12723,IBM IO12723: Deploy_IDSWebApp fails to deploy webadmin into WAS ND 7.0 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO12723.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,44cfe4039157501376fc27b4eab01df1f03661687bc04a6f1b5bf2fb986301ba
swg1IO14479,IBM IO14479: GEN 2 USB ANPOS CAPS LOCK KEY STUCK IN ON/OFF STATE - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO14479.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c41c88239bbdca9612621f53ac3424317a9a302745b228f9b536834e5cbe8fa4
swg1IO14745,IBM IO14745: GEN 2 USB ANPOS CAPS LOCK KEY STUCK IN ON/OFF STATE - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO14745.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d6feb0b66fa4dde7bcc1b8d00221b0e24841919f6ebecb95bbbbfb51b916625b
swg1IO14839,IBM IO14839: ACEGIPC.INI BACKLOG THRESHOLD - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO14839.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,94c5abc84375ad87dd90ab460f273bd2aa93a46e3be4388a2a75d538df24b0d2
swg1IO15025,IBM IO15025: GEN 2 USB ANPOS CAPS LOCK KEY STUCK IN ON/OFF STATE - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg1IO15025.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f94c55dbe3c5215a3c8f395231f81c1169d9a53d6c7168f7650a40e506c5a0f6
